OrderDetailID,OrderID,ProductID,Quantity,Price
5629,1037,6629,6,61929
5630,1465,5786,3,159156
5631,3541,3369,10,94530
5632,8069,1237,10,189495
5633,1471,8928,3,21311
5634,9599,250,5,52097
5635,4292,1351,2,100617
5636,9597,2396,4,29205
5637,6147,7024,8,196057
5638,8374,2204,10,34783
5639,4359,1574,8,82015
5640,206,5973,5,141727
5641,8498,4245,2,107530
5642,5367,6375,10,175882
5643,9657,8556,5,14979
5644,4115,4786,2,70050
5645,6543,5563,8,165089
5646,3197,7290,5,60782
5647,1585,7278,5,68297
5648,9220,5104,1,59869
5649,3566,1913,2,162680
5650,652,4822,3,87100
5651,3151,6122,4,51460
5652,9970,7447,10,160964
5653,3513,1752,3,181053
5654,9733,4840,7,46954
5655,1157,5838,3,20081
5656,2916,9376,10,88025
5657,439,7418,6,158947
5658,2088,1257,3,42011
5659,2122,9899,10,18428
5660,9269,6960,10,194830
5661,8123,9083,3,111639
5662,9846,6591,7,3650
5663,5628,6886,6,115174
5664,4943,6385,3,6453
5665,612,599,9,30076
5666,3680,4264,10,182259
5667,3350,7435,5,65101
5668,9815,7283,5,174798
5669,4831,2461,1,47003
5670,9184,728,9,4862
5671,7015,4695,4,125725
5672,9145,864,7,131784
5673,1554,5822,3,129938
5674,7559,2525,10,199986
5675,4418,8772,3,72007
5676,7353,2718,8,55396
5677,3138,5414,1,26218
5678,6403,9160,4,94401
5679,853,9257,9,64373
5680,8526,2068,5,27256
5681,6631,7577,5,137238
5682,3354,6860,6,24792
5683,8451,4458,10,157676
5684,7913,9470,9,180274
5685,1885,237,6,53709
5686,6953,2588,4,142245
5687,1174,5993,7,174691
5688,5068,6054,6,94837
5689,4916,1767,1,156307
5690,4240,8595,10,88276
5691,7745,5051,6,99480
5692,2871,7877,5,32757
5693,3018,8332,10,122029
5694,415,6451,1,158435
5695,9890,6262,1,58576
5696,2941,8749,10,58311
5697,8559,8058,6,192451
5698,8532,8621,8,110853
5699,2161,8867,6,14260
5700,1452,2564,9,160305
5701,7525,8345,6,130338
5702,2855,3583,7,156287
5703,1844,6101,2,199212
5704,7525,2663,8,120053
5705,1824,9788,5,49076
5706,6027,3900,5,196147
5707,1207,8521,6,163015
5708,4881,4462,6,2827
5709,1864,3882,2,147365
5710,6649,3466,9,83699
5711,4897,6168,5,5016
5712,8794,5884,3,66924
5713,8099,3176,3,6512
5714,9483,3954,7,71668
5715,5168,10093,8,64676
5716,813,5460,3,80755
5717,3591,413,4,30573
5718,6480,5966,2,35817
5719,9442,5148,9,131789
5720,5669,3787,3,22302
5721,7129,6836,10,117826
5722,4093,1215,9,156741
5723,5342,4196,3,170622
5724,3591,1170,5,111680
5725,7885,7912,2,78187
5726,9861,766,9,66970
5727,4440,7405,8,103345
5728,3326,2973,9,131289
5729,661,4080,5,74258
5730,10177,8570,3,194862
5731,9611,3707,2,40421
5732,9650,9374,6,40619
5733,1291,5151,7,91149
5734,938,1477,6,162680
5735,1486,4910,7,94183
5736,2898,959,9,166937
5737,3473,9512,9,165955
5738,4849,3453,5,169628
5739,4622,690,3,18609
5740,4573,1866,1,106309
5741,2746,3150,8,158193
5742,9227,6051,1,86207
5743,695,9261,8,78044
5744,3783,8012,4,190640
5745,4367,3775,1,189030
5746,8975,8732,9,111505
5747,3328,1933,8,167002
5748,3474,2457,10,91209
5749,8934,7232,5,85908
5750,3984,6724,9,113481
5751,8035,4448,8,118222
5752,2302,6909,6,48279
5753,2682,3558,3,67953
5754,7317,233,10,55263
5755,3727,6411,9,14464
5756,9350,3894,2,22281
5757,9637,8082,6,83366
5758,8746,2243,7,114703
5759,4860,1988,2,153176
5760,2022,1830,4,108639
5761,6909,2539,4,78362
5762,4138,961,10,59952
5763,9611,5265,10,11850
5764,1530,302,1,139203
5765,7938,8434,2,122388
5766,4066,1518,2,37082
5767,3400,5606,5,81228
5768,9348,9279,8,70528
5769,3465,3212,9,150845
5770,4734,3367,1,113860
5771,5721,3878,6,149499
5772,949,953,10,115191
5773,953,5074,5,184761
5774,4335,3842,10,116652
5775,6487,799,7,22619
5776,6875,7048,7,22437
5777,6605,3334,1,10595
5778,6582,4929,3,29189
5779,5512,5930,5,78479
5780,4486,1723,4,10281
5781,418,9780,8,131161
5782,7865,4343,6,93166
5783,3890,4459,5,142956
5784,1561,5358,4,83683
5785,2479,1083,7,139336
5786,904,3650,2,40676
5787,4418,4544,8,21894
5788,1775,9167,5,45067
5789,5483,3232,9,42980
5790,3317,349,7,176055
5791,3460,3798,3,55448
5792,6117,9700,1,193709
5793,3305,1660,7,145333
5794,8673,1491,8,17899
5795,1739,1740,8,109156
5796,523,2756,2,2168
5797,8685,9990,9,19735
5798,4108,617,10,107505
5799,1610,8552,8,149324
5800,1140,1060,5,4039
5801,7306,6208,9,21660
5802,4656,8556,4,97565
5803,9958,9998,1,193907
5804,6514,8628,9,158945
5805,9785,692,4,146806
5806,10028,933,6,23568
5807,9776,629,4,153211
5808,5903,7981,2,19488
5809,10072,2302,9,115271
5810,9596,7817,8,163316
5811,1544,3250,4,77612
5812,316,6208,1,94333
5813,1477,7521,1,150486
5814,4501,2345,4,194479
5815,9345,8117,9,45406
5816,6348,9184,7,26229
5817,2958,8895,3,135543
5818,3209,8141,3,78915
5819,3817,3701,1,82124
5820,1053,6761,10,142022
5821,610,7293,9,148913
5822,9691,799,10,158402
5823,5482,4909,2,35965
5824,769,6299,9,109944
5825,5737,5793,3,72831
5826,4690,1531,4,107572
5827,1852,2451,7,14584
5828,3327,332,10,1354
5829,3772,5326,3,49689
5830,6925,3236,1,148560
5831,3495,6339,1,139304
5832,7359,5307,10,35392
5833,7200,8793,7,172835
5834,3902,4194,1,56123
5835,4342,7202,1,111446
5836,6066,6685,9,137127
5837,5971,9131,1,198851
5838,2847,4031,2,119390
5839,3339,5542,5,115745
5840,3673,690,7,98317
5841,1844,5433,4,117780
5842,3276,1776,1,63229
5843,5584,4700,3,34545
5844,1548,1862,9,41252
5845,6207,7403,3,102963
5846,2504,4435,7,31564
5847,2266,7948,3,31916
5848,8798,6714,5,75812
5849,2248,6803,10,183153
5850,7397,6705,2,68120
5851,4999,8270,9,20352
5852,1383,9071,2,48969
5853,5146,3351,1,87299
5854,635,4827,5,40304
5855,8468,4931,5,19660
5856,8812,8494,6,109499
5857,9044,8497,7,118211
5858,3216,5592,8,181501
5859,8118,2793,3,148366
5860,2676,6083,2,155664
5861,8397,2438,2,62516
5862,7916,982,5,42150
5863,3674,4894,5,73674
5864,6501,6476,7,98332
5865,6243,5234,8,25601
5866,8178,6908,3,172786
5867,2653,668,2,140024
5868,1529,6167,4,128440
5869,6006,4725,10,49747
5870,5695,8264,3,123217
5871,5103,7592,10,159345
5872,2152,5414,4,89634
5873,3329,1806,8,12505
5874,321,8671,9,13357
5875,8968,2956,3,121387
5876,4582,943,10,29568
5877,8678,592,6,64115
5878,4385,4579,9,191374
5879,2741,8376,10,181695
5880,4002,733,6,188358
5881,3146,2975,6,86536
5882,9646,3444,5,111981
5883,2378,5352,3,157492
5884,8734,2744,10,176131
5885,8273,6906,9,46067
5886,9121,8686,4,73771
5887,6811,7554,1,157808
5888,5217,971,1,33354
5889,2915,6411,5,191964
5890,5243,5206,9,8140
5891,3990,3997,2,136793
5892,5314,4537,5,177932
5893,742,8315,2,182008
5894,3901,1248,2,46293
5895,6938,2559,5,58335
5896,7287,1119,4,112557
5897,3793,1562,6,170707
5898,2466,3739,5,111954
5899,7671,5591,6,4547
5900,7693,6844,3,15841
5901,8079,3773,8,93364
5902,3681,6518,10,82236
5903,2301,3310,7,141471
5904,9412,812,10,18505
5905,1517,9193,3,97949
5906,5881,2218,5,187850
5907,603,2797,6,139283
5908,6497,6295,1,27013
5909,9533,7673,6,197956
5910,7714,6764,5,162271
5911,9443,359,5,23258
5912,8998,8566,1,102693
5913,6512,2543,9,30197
5914,4852,8050,8,181475
5915,6594,2787,3,80585
5916,1261,2732,3,163079
5917,6640,8249,10,67156
5918,6871,5556,2,114222
5919,3980,2775,8,160321
5920,5740,4990,3,32956
5921,3965,5723,7,7599
5922,6496,2930,5,46014
5923,9981,7930,4,66480
5924,9416,4718,4,67562
5925,1371,9258,6,189158
5926,9536,6546,8,80918
5927,6666,3619,8,195814
5928,1524,2595,10,198009
5929,237,2148,7,155762
5930,5838,5202,7,117239
5931,9809,6000,10,187572
5932,9824,6996,9,2393
5933,1173,5313,1,158459
5934,5192,8733,4,89580
5935,6513,4098,3,132902
5936,6896,8239,4,103741
5937,9975,2832,5,187294
5938,8439,6303,8,118210
5939,6925,3061,10,16062
5940,3562,6011,6,134508
5941,2702,1626,7,72397
5942,2916,6371,7,163586
5943,1335,2796,8,20992
5944,8080,9138,8,36754
5945,1432,2345,5,112950
5946,3373,7985,4,85229
5947,1549,258,5,165452
5948,7702,3533,2,143151
5949,2804,4726,2,103950
5950,2326,1102,9,170873
5951,2503,4678,2,12089
5952,4779,10066,6,3356
5953,4495,1002,5,173528
5954,6385,9624,1,194564
5955,1468,9232,9,166425
5956,7803,9393,8,85800
5957,4324,7326,3,82825
5958,8321,2754,10,168326
5959,5021,133,4,8372
5960,5599,9959,5,52427
5961,9130,7780,7,64525
5962,5007,3845,7,112401
5963,1277,7169,7,33317
5964,7003,7084,9,27254
5965,4949,5995,4,72011
5966,7841,9580,3,128542
5967,6249,902,7,1805
5968,7148,7607,10,114375
5969,3604,6329,9,167500
5970,400,8350,10,50728
5971,7746,3763,3,71039
5972,5162,7852,4,103745
5973,8632,1569,9,125476
5974,788,1591,9,83392
5975,2418,556,8,48551
5976,1744,308,5,169344
5977,663,10012,6,115840
5978,4428,3171,6,111088
5979,1809,8334,6,128223
5980,2826,6876,10,37912
5981,6396,9212,1,59000
5982,9235,9920,4,125944
5983,8303,2895,5,120014
5984,5771,4185,7,126204
5985,8821,8156,10,40609
5986,1243,6506,5,119027
5987,566,5347,7,194556
5988,7573,8603,2,112303
5989,2402,9417,10,158750
5990,1696,5371,1,61001
5991,6398,4890,1,160470
5992,2230,1653,8,185259
5993,432,4236,6,19564
5994,5929,487,10,47034
5995,9101,6989,10,193275
5996,9388,3124,10,186164
5997,3601,1988,6,191898
5998,5473,8571,1,130712
5999,2822,5688,9,96917
6000,6165,2277,3,29257
6001,2878,5365,10,178484
6002,7148,5269,1,145168
6003,8820,4240,2,176651
6004,477,1456,7,171394
6005,5299,4135,8,46056
6006,5774,9548,7,192698
6007,7609,3363,8,191205
6008,3933,336,1,83646
6009,8250,9518,6,166817
6010,8780,1339,9,126584
6011,7924,6161,6,133140
6012,2558,6473,2,86769
6013,7066,8780,5,139954
6014,8536,8804,10,124771
6015,8191,9764,1,131258
6016,6148,9880,5,184006
6017,4490,6149,2,64352
6018,2186,5729,1,5031
6019,6796,3444,9,82127
6020,204,1997,4,130360
6021,5855,7939,6,161295
6022,6472,3940,3,68964
6023,8168,1183,6,1946
6024,7916,2417,8,35518
6025,4840,5595,8,38988
6026,7408,1877,3,128009
6027,3802,8347,5,47465
6028,2974,7596,7,199619
6029,6088,2062,1,175371
6030,8694,9565,5,32910
6031,3035,2479,10,55229
6032,3899,3223,9,185196
6033,582,4355,2,89343
6034,6927,6303,9,104430
6035,8862,9475,5,192887
6036,2049,1866,2,186331
6037,1456,1702,2,158192
6038,1647,3604,6,38665
6039,2092,8823,1,31135
6040,2205,1134,4,17481
6041,4353,8438,10,156931
6042,7360,1503,8,105469
6043,5060,8651,5,107604
6044,436,5035,2,162754
6045,1450,8130,5,173714
6046,8271,473,5,85350
6047,2043,4953,10,2590
6048,3372,3634,3,158791
6049,3970,8473,4,79111
6050,10076,2326,1,41789
6051,7774,6704,8,22691
6052,8133,6390,6,190589
6053,5386,9780,9,52311
6054,1656,8377,9,161372
6055,8102,7657,10,119217
6056,290,4668,1,157045
6057,5659,6631,1,170980
6058,3000,4257,2,47095
6059,5970,1505,8,133226
6060,9958,1827,6,136058
6061,2076,8067,2,16116
6062,6330,2544,5,121632
6063,7692,5008,5,195156
6064,7744,9359,9,81968
6065,2580,2061,5,61218
6066,9446,6218,7,154652
6067,4777,3209,3,16176
6068,1986,3907,1,91746
6069,2466,7166,6,25030
6070,2007,4605,4,100657
6071,5207,7699,4,177207
6072,1804,1159,6,92786
6073,7089,5446,8,32867
6074,2010,8344,2,23736
6075,843,8783,5,14481
6076,6755,9002,6,154075
6077,1922,1717,3,47030
6078,7237,6648,2,89117
6079,8586,7523,6,9560
6080,3063,599,6,27433
6081,8818,6330,1,36610
6082,4994,6995,10,33941
6083,5964,1667,2,32622
6084,8196,8090,4,198572
6085,6848,2407,10,95895
6086,7542,6187,10,185853
6087,7434,985,10,78008
6088,1497,8537,5,74887
6089,2246,9387,3,43390
6090,802,4228,6,91002
6091,8836,568,3,182321
6092,2694,2249,6,165357
6093,4340,2490,1,118709
6094,240,2307,3,26884
6095,9944,6929,1,13875
6096,4829,1170,9,108468
6097,1440,225,6,91634
6098,2079,3260,3,195803
6099,5039,2195,9,32814
6100,6556,5765,8,185370
6101,5867,2486,8,124534
6102,3798,2270,8,53486
6103,4481,7083,6,8185
6104,8943,9640,1,3948
6105,7987,3455,4,146835
6106,9115,1856,8,107882
6107,3406,7033,3,88013
6108,7153,6248,5,38162
6109,4861,3064,5,115374
6110,2454,8921,7,4624
6111,1494,5880,10,66851
6112,5091,8868,4,110451
6113,385,7499,8,30621
6114,2394,3162,8,69544
6115,5522,1141,9,196320
6116,3675,5811,2,16445
6117,5663,3940,10,112881
6118,6180,7362,10,180978
6119,5325,10056,4,176757
6120,7523,754,8,122966
6121,5910,4997,2,40051
6122,6149,1948,10,17241
6123,2278,7079,6,25941
6124,6507,6811,5,57522
6125,989,8470,3,130706
6126,10101,1076,10,59337
6127,7595,2951,10,135529
6128,9585,851,4,165489
6129,3335,4676,9,187954
6130,3971,8047,7,61691
6131,3085,8582,6,136636
6132,1708,2027,9,7351
6133,5255,3815,3,104705
6134,1657,1894,3,159133
6135,3519,4756,9,75858
6136,5374,553,6,110901
6137,1891,8078,8,28142
6138,9342,6282,3,44771
6139,6469,8248,6,50301
6140,5201,8462,6,116532
6141,1636,7875,2,11944
6142,424,7832,2,104885
6143,9642,4202,7,83243
6144,5177,4836,4,44911
6145,9477,10082,8,91997
6146,8581,1289,5,193237
6147,9730,5337,1,117538
6148,6531,155,10,65999
6149,9163,2983,8,107064
6150,7346,9273,8,100642
6151,5457,5334,5,32360
6152,7441,1978,9,180907
6153,1154,1522,9,199050
6154,8335,3067,9,12360
6155,8334,440,9,38431
6156,9034,2958,1,62506
6157,6552,9985,1,164626
6158,8977,5339,8,158610
6159,5185,2476,8,48265
6160,8758,7537,9,38002
6161,5599,8759,10,10688
6162,257,2444,8,154470
6163,2789,9665,5,139889
6164,1812,2878,9,137984
6165,256,229,1,187187
6166,8042,1031,1,35654
6167,8256,7282,10,115087
6168,2045,5460,6,142419
6169,6477,7319,8,35561
6170,7531,8418,9,133811
6171,4642,6293,5,58369
6172,4325,179,3,137723
6173,867,5711,9,89438
6174,3611,4288,10,101849
6175,5857,10050,4,60286
6176,2614,1904,3,18274
6177,6719,4311,6,106164
6178,1138,7270,9,108902
6179,7891,2458,10,140853
6180,890,1165,3,75532
6181,5640,4637,1,26186
6182,9019,3936,4,83814
6183,7583,8619,4,156356
6184,1825,4363,4,103983
6185,9655,4684,4,85477
6186,1407,5655,8,113895
6187,1825,6180,6,184730
6188,5936,8988,8,137406
6189,7775,2519,8,100715
6190,2829,2507,2,28769
6191,5326,6404,2,138968
6192,6316,7401,5,172377
6193,5002,1223,2,192186
6194,3799,4062,1,114460
6195,8392,8972,1,1107
6196,2871,9672,9,184797
6197,6637,2084,7,164626
6198,6096,5246,2,104360
6199,364,9811,3,32679
6200,3968,7967,2,90747
6201,6787,9682,6,19805
6202,9316,7601,1,149093
6203,9801,3459,5,69461
6204,2329,10064,8,144486
6205,2293,5866,5,89424
6206,8587,3149,1,106749
6207,7679,4433,2,182034
6208,916,9435,4,82428
6209,3397,10005,5,158887
6210,10028,4013,4,168998
6211,788,4375,8,90103
6212,7099,2214,10,35631
6213,5289,6361,6,41443
6214,3772,9227,7,73208
6215,9344,5190,6,29904
6216,5211,3793,2,117560
6217,1710,6266,10,154280
6218,8810,5268,1,169123
6219,3189,2286,2,191872
6220,8605,6919,8,159143
6221,8244,8378,4,142550
6222,6679,7099,5,168246
6223,3817,8229,5,87610
6224,9604,5192,4,134464
6225,6743,2700,8,67457
6226,5824,394,9,29133
6227,2418,5117,2,78456
6228,7320,5845,7,180821
6229,7201,7055,9,192299
6230,6317,1452,10,82372
6231,6645,6601,2,48467
6232,5293,7610,6,182131
6233,1787,2190,6,95553
6234,6263,1212,5,31127
6235,4420,4508,7,160493
6236,9475,8125,5,123621
6237,9383,667,1,41617
6238,4357,8038,10,194883
6239,9454,4050,1,113021
6240,1865,9307,7,175528
6241,7162,3942,8,151302
6242,8276,5610,2,160053
6243,5844,3373,4,31133
6244,3298,4043,5,185435
6245,2287,2570,6,18957
6246,563,8252,5,53299
6247,680,4133,1,113458
6248,1442,10099,2,116360
6249,7028,5342,10,77869
6250,8290,9797,4,160811
6251,7724,9074,4,53053
6252,3886,1937,8,166826
6253,8346,1778,5,8896
6254,6468,2091,6,157316
6255,3819,642,9,127324
6256,6432,6138,8,29341
6257,9161,4443,3,114209
6258,2143,6318,4,92348
6259,210,3897,8,99242
6260,9081,278,9,81627
6261,2826,445,6,176273
6262,2647,970,6,199378
6263,6512,9876,2,23102
6264,1870,4001,1,160302
6265,8845,7087,3,146782
6266,2824,5788,1,182588
6267,6058,5275,6,177231
6268,5532,4150,1,81312
6269,4047,6240,3,111120
6270,844,8242,10,58394
6271,5628,4689,4,32897
6272,7581,1644,1,184268
6273,3727,1883,6,94213
6274,1089,7299,4,35320
6275,4817,2782,7,72436
6276,4567,2195,1,48278
6277,6256,9217,8,47643
6278,5531,766,8,40140
6279,3777,7326,9,100172
6280,6984,9802,7,79459
6281,7370,4186,3,131700
6282,2929,9919,2,161939
6283,3745,2014,8,122501
6284,831,1978,9,137766
6285,3130,4472,10,188369
6286,8177,6383,6,99608
6287,5061,968,7,114331
6288,926,8354,9,97576
6289,1022,2617,6,129528
6290,7628,2136,10,121537
6291,1842,2390,4,82954
6292,3069,4346,3,106884
6293,8845,4850,4,197579
6294,3544,381,7,129733
6295,4160,7750,10,25197
6296,234,5193,4,113004
6297,4876,2081,8,142685
6298,5171,6531,4,54064
6299,6352,8105,2,193970
6300,1542,2318,6,133203
6301,6933,6555,3,185149
6302,777,8639,3,39676
6303,6835,8626,10,125201
6304,2683,1933,7,84217
6305,7301,6998,9,189257
6306,7869,5147,10,77585
6307,268,6586,10,68442
6308,9317,2230,4,107081
6309,7430,2399,4,115344
6310,2243,2800,7,11607
6311,4899,6684,10,2614
6312,8149,4972,1,2851
6313,1984,6969,2,44818
6314,1387,8978,4,25151
6315,2314,8841,7,98778
6316,1696,8107,5,35959
6317,9556,2621,6,196096
6318,7948,483,6,187710
6319,1544,2067,9,47596
6320,7068,7350,10,178409
6321,9456,1108,5,68253
6322,5203,6533,2,91000
6323,9367,8469,2,121882
6324,1793,7918,5,140928
6325,525,3330,7,156831
6326,9123,2241,7,23961
6327,7453,9867,3,175816
6328,6098,773,5,124902
6329,8267,8718,9,64846
6330,2157,2065,1,20504
6331,9711,9592,8,24172
6332,1436,8107,3,40517
6333,4713,5591,2,104655
6334,6540,3509,7,36157
6335,3289,6305,8,192366
6336,4147,9659,10,52779
6337,5279,3189,7,117748
6338,8819,1893,7,151077
6339,10110,9467,6,194848
6340,4070,188,3,89290
6341,9618,2922,6,194017
6342,1143,5429,7,27601
6343,7023,8801,10,44105
6344,6769,6790,7,30974
6345,2234,6151,9,40122
6346,1814,2788,6,195113
6347,5217,1772,7,34926
6348,9415,5561,5,143247
6349,7397,4570,8,188346
6350,3197,1189,4,96409
6351,2865,856,4,60335
6352,4735,2999,1,159827
6353,6093,7811,1,48871
6354,8993,1979,4,186195
6355,9803,3526,1,186332
6356,5934,5377,10,34015
6357,7546,8981,2,176871
6358,3398,2149,4,68132
6359,8372,1185,9,83645
6360,7707,1188,4,45059
6361,712,2844,6,140487
6362,8930,4557,10,7821
6363,1746,8722,7,34046
6364,5958,127,9,198095
6365,7798,7282,10,30717
6366,9970,7933,2,193245
6367,8317,9149,2,34626
6368,4658,9614,3,10780
6369,4821,5943,8,60664
6370,6172,6828,5,54456
6371,4838,4469,5,14140
6372,2190,2688,5,131265
6373,4510,7387,9,103552
6374,3830,2752,8,35244
6375,698,6908,9,48869
6376,2268,4127,4,53484
6377,5608,9974,8,65653
6378,10106,1251,9,132781
6379,6994,7092,8,40050
6380,8277,8284,3,79121
6381,1709,1097,9,128563
6382,3298,9006,10,6072
6383,2646,1064,9,136303
6384,2467,5263,7,126807
6385,2744,3518,10,24714
6386,9500,9454,5,177813
6387,6086,4053,9,138624
6388,4435,6218,9,106864
6389,5432,6651,1,52022
6390,9721,3625,3,171883
6391,2353,3551,3,150881
6392,2568,3207,5,20418
6393,2384,5779,3,44592
6394,8959,1947,6,194544
6395,5446,4822,9,121369
6396,5244,9333,6,81531
6397,4794,9666,6,169502
6398,6352,6784,7,195269
6399,6831,9868,6,152249
6400,7871,4528,8,98862
6401,8265,665,9,72578
6402,2909,5394,3,160092
6403,8353,1346,10,10903
6404,9828,602,5,95995
6405,3282,568,1,122155
6406,2802,3880,10,57023
6407,7690,7734,1,123420
6408,9514,3206,8,49205
6409,7493,2087,9,54778
6410,516,535,5,55858
6411,7020,8493,10,36094
6412,5237,1742,8,50354
6413,6643,4496,6,24497
6414,6520,7145,10,102726
6415,428,7366,6,50487
6416,7858,3305,8,119195
6417,9026,7375,3,77398
6418,7446,1661,3,31598
6419,6113,8147,1,101407
6420,1384,4321,2,132433
6421,9316,8640,9,120622
6422,7471,5584,1,179683
6423,9923,3174,2,58930
6424,7397,642,10,195392
6425,1968,1111,1,44235
6426,214,1116,8,12099
6427,2979,4220,3,168300
6428,9019,4252,6,48601
6429,3607,462,1,109805
6430,5055,7802,5,130228
6431,5209,10042,5,78608
6432,8778,698,1,8618
6433,2127,9136,6,129450
6434,4592,3150,4,103820
6435,6886,5110,7,10028
6436,2211,2191,7,78556
6437,1265,667,7,44275
6438,756,1330,5,41380
6439,9423,8432,10,18686
6440,1775,2759,1,41107
6441,2416,4892,9,159228
6442,8032,5976,9,55290
6443,7569,9800,4,127000
6444,2942,7550,8,3276
6445,2482,9471,7,99957
6446,4158,2016,6,151915
6447,3585,2040,3,107607
6448,8307,9440,1,176210
6449,5894,3273,10,94189
6450,3009,1936,6,137724
6451,4183,772,2,55813
6452,6129,7092,9,124458
6453,4121,4236,9,25877
6454,958,9124,3,134743
6455,3683,6485,7,162347
6456,2496,2832,8,64452
6457,2153,8896,4,10510
6458,10142,5856,4,18016
6459,4483,1356,6,61266
6460,813,7096,3,23226
6461,6895,8488,4,106712
6462,5715,6275,8,8669
6463,7154,8905,1,99938
6464,5051,1595,7,183456
6465,1825,7401,7,179614
6466,1505,2862,4,105232
6467,5479,9595,5,90383
6468,3735,6157,8,166152
6469,5725,7835,9,91148
6470,3539,5232,10,162093
6471,2490,9489,6,77501
6472,8006,7990,7,194529
6473,3969,6484,9,157916
6474,8086,4702,10,19845
6475,3008,4249,8,86605
6476,3194,9697,6,131289
6477,8068,4328,6,118440
6478,5155,4423,1,22424
6479,6131,1515,9,76545
6480,5881,4989,5,70458
6481,8156,1870,4,192356
6482,2559,9716,10,143792
6483,9111,1236,5,119974
6484,4122,2662,5,115361
6485,5563,594,3,79942
6486,7575,10066,3,128262
6487,7273,8186,7,81300
6488,912,4108,1,182000
6489,7596,9897,5,120107
6490,5198,6600,1,155848
6491,576,8190,1,70686
6492,1987,4402,8,30627
6493,5437,487,2,137337
6494,4108,4353,9,132408
6495,239,9332,1,38901
6496,3617,9196,1,46070
6497,842,6300,6,129427
6498,649,8835,5,197736
6499,6452,8326,7,19392
6500,8952,7650,1,194201
6501,795,3619,1,117441
6502,1149,8876,4,4339
6503,8104,3728,7,84236
6504,5962,6712,2,20389
6505,3296,4028,10,198263
6506,2690,740,6,66724
6507,5504,9013,5,99901
6508,1722,3411,4,74523
6509,8625,863,6,50037
6510,863,9034,1,185986
6511,8176,7483,7,93004
6512,6530,3866,1,101605
6513,6781,2661,5,184541
6514,8228,939,8,77470
6515,8920,1825,7,134025
6516,4690,6428,5,144999
6517,4815,3978,3,34852
6518,7740,9450,6,15557
6519,6662,9729,7,119931
6520,9698,6885,6,90112
6521,5962,7543,6,137661
6522,7813,7527,1,192303
6523,7821,5956,4,18399
6524,2058,3081,8,59201
6525,4182,1227,1,190756
6526,471,6698,3,101677
6527,4448,411,6,121676
6528,5860,3256,7,2647
6529,871,9762,2,48908
6530,2864,795,10,7090
6531,6086,6218,8,152684
6532,4800,5079,7,100029
6533,5643,7673,9,12409
6534,1249,3166,5,188243
6535,2291,1975,1,40791
6536,2470,2890,1,137226
6537,5755,2525,3,26814
6538,6139,7278,2,78825
6539,10167,1743,9,117931
6540,3352,2006,10,134518
6541,2592,646,6,109820
6542,1484,7039,6,42738
6543,1240,7955,2,134575
6544,9810,3808,4,121153
6545,9648,5237,8,108280
6546,218,8707,10,15845
6547,6482,5854,6,57702
6548,1632,6335,9,174698
6549,4998,7491,10,79830
6550,2751,1008,4,52480
6551,2802,1603,3,17828
6552,4877,8402,6,10246
6553,3796,1507,2,67314
6554,7769,7098,7,180352
6555,5581,8718,2,160542
6556,8149,4744,7,94552
6557,5811,3043,4,33314
6558,2505,5993,5,145447
6559,4783,7493,5,146230
6560,3046,1231,9,44925
6561,1922,8287,4,181580
6562,9236,5742,8,4017
6563,7683,3688,9,99029
6564,5552,8055,7,20910
6565,5292,3454,9,1433
6566,7543,8676,10,44977
6567,3431,5927,9,56798
6568,2262,6153,9,93230
6569,7467,9417,10,23149
6570,4414,8044,7,178544
6571,1969,2784,2,87068
6572,6790,2677,4,89748
6573,7800,1233,6,155884
6574,6045,5244,8,70073
6575,5440,5916,8,74010
6576,1191,9964,3,71046
6577,5592,1141,2,181058
6578,262,4404,1,98434
6579,8023,2806,10,98053
6580,4259,9754,3,83455
6581,8406,2452,10,106980
6582,343,1504,9,135496
6583,8224,8476,8,131359
6584,7905,9226,8,97272
6585,1805,5311,5,42515
6586,3077,10012,6,69127
6587,8247,976,1,60983
6588,7757,1930,1,29091
6589,6286,7674,3,15098
6590,5821,8038,4,34631
6591,8197,9483,10,199221
6592,9359,5768,7,87558
6593,3236,5984,5,111771
6594,2347,6906,9,160368
6595,9013,230,7,193682
6596,5570,5106,2,13020
6597,2140,6362,3,167932
6598,7015,4193,3,98982
6599,9754,619,3,77872
6600,8666,6895,4,92960
6601,6518,4935,4,195156
6602,3631,1103,10,160625
6603,8254,3479,5,101412
6604,7399,1457,9,109322
6605,4613,5781,7,97876
6606,8970,1037,9,156139
6607,2985,2503,4,122368
6608,8662,1871,9,160808
6609,2348,2785,10,157598
6610,1827,446,7,82739
6611,6107,3213,1,136644
6612,7161,877,3,93395
6613,6858,8070,9,108293
6614,819,533,1,37890
6615,7664,7172,9,153555
6616,648,5289,1,22870
6617,4784,3554,8,173406
6618,8246,3521,8,126862
6619,1995,7852,2,112483
6620,6961,7409,3,80221
6621,4532,7028,7,6867
6622,9823,9105,7,36090
6623,8423,2387,2,34780
6624,1918,617,9,96867
6625,1315,6367,7,102471
6626,896,8170,3,26823
6627,696,3255,5,24670
6628,3240,1816,8,39642
6629,2850,2347,6,183899
6630,9476,8944,7,117381
6631,881,3140,9,99435
6632,6478,9388,10,85403
6633,5314,2817,4,165578
6634,4954,5060,3,72583
6635,2458,5816,6,109108
6636,4861,6610,8,74533
6637,9661,1030,6,71886
6638,4802,3943,8,154811
